Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Palau,PLW,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.3772450727864,36.6682577836072,36.6079684329262,37.1085845583072,36.5888141302453,36.9852873554348,36.9870398087165,37.0063323492796,37.1147147498756,36.5228237956806,37.4498531496391,38.1298722510254,38.424840479147,39.2275373791766,39.3531252616595,39.4532391332852
Papua New Guinea,PNG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.5309429472112,48.487909819683,48.4498729940104,48.4219981032973,48.4086974565845,48.4070146700125,48.4159638429142,48.435031986462,48.464420748623,48.4377892755088,48.4340590945819,48.421272965773,48.4916287841441,48.5434671011655,48.5424036974391,48.5124317295087
Paraguay,PRY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.1755021552751,37.6410088097127,39.3371924735758,39.0504265370092,37.5908780532697,38.4884235127159,38.2359810293243,38.9877767862132,38.4275564007261,39.3841202476878,40.99472341953,40.5274355983579,39.5873310565073,39.5278820424149,39.3686094345207,39.4738526268324
Peru,PER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.696472833717,44.4913725514433,44.7471700008751,44.7182975504675,45.0783091466182,45.5743129334562,45.6772013147266,45.683450388871,46.2423235855133,46.0543946496407,46.0452035676221,46.0890262418465,45.9764194502123,45.6348939780067,45.8478484775146,45.7636473038222
Philippines,PHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.4158767676651,38.3638653881814,38.0631452010007,38.6300805399393,38.8811827601527,38.9280392470869,38.494595156996,38.8433877952607,39.0334866310912,39.1985389181497,39.1766829799964,39.3194423275266,39.5509664952394,39.734818057757,39.2221252993465,38.2186143204691
Poland,POL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.7701925246837,45.7293212986783,45.393339330597,45.2527226585502,44.9520079942038,44.8511279203904,44.7408347294683,44.7965519558018,45.0467907074275,44.9657125580266,45.0063951614562,44.8878944458989,44.8836745025488,44.8031430372866,44.6466144604584,44.5380778381496
Portugal,PRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.5204642445997,46.0725083814572,45.9793317520837,46.5571838815343,46.7126039835239,47.0867286506016,47.2500150974756,47.7644628919247,48.1886296074394,47.7808808714621,48.2118619987197,48.5163779257893,48.6703909420615,48.8504314859773,48.7761288679853,48.8872186181208
Post-demographic dividend,PST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.0231042194564,44.1892372468467,44.2936540657522,44.3816572345171,44.5229975973434,44.6007096473915,44.7544443340044,44.9706661928192,45.0575896868299,45.118816254884,45.1581578308541,45.2973339541922,45.3863237266959,45.4148924788543,45.5033835299429,45.6299372368797
Pre-demographic dividend,PRE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.6261766878576,44.6190852844899,44.6176219776679,44.6220863472582,44.6369243418021,44.6622320016815,44.6582801667703,44.6529664932801,44.6422015098616,44.5878909063621,44.4846709059725,44.4268941880607,44.4056378617046,44.4474820529024,44.523265983509,44.5399150397802
Puerto Rico,PRI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.7579391132573,40.965598117902,40.7136887163063,41.281700673005,42.2436660431899,42.1704277738421,42.1075019277865,42.1171097016735,42.1451768736448,42.1531112367298,42.1725206586924,42.2011913567977,42.2366151069322,42.2793049844245,42.4711558299345,42.6498909760689
Qatar,QAT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,17.3705781472546,17.6245714828703,16.9398456780753,16.0315483145572,14.8962505521742,13.8054234491392,12.5608839090349,11.7153686927068,11.6575720868098,11.9610721434732,12.3255376072293,12.7445634715092,13.1486167504771,13.5031138493817,13.5137939687587,13.5276931738653
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.6720153027083,45.188588723397,45.1279355277136,44.8051046074249,44.9219225845774,44.7644553675186,44.4006926164243,44.3192657952596,43.7979903374135,44.2833030634911,43.9959722252177,43.8084593595677,43.6694530945397,42.9971909200143,42.8783410632423,43.2795518896148
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.8321051760983,48.9130340273607,49.0442081471956,49.1895039875719,49.3422312179385,49.2352580831573,48.8525947593992,48.9776722903839,48.7514189544056,48.8057606579532,48.7837926862924,48.6286704178747,48.570445071593,48.4389168908031,48.4639245682544,48.4558713161955
Rwanda,RWA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,51.1892263236884,51.1858189230951,51.1876155661784,51.2066801714427,51.2225207871213,51.2548104317335,51.2953967546875,51.3313597508153,51.3566933019488,51.3847457314071,51.4076453217881,51.4274548490473,51.4505497694632,51.4933071239131,51.5513817080335,51.598259486006
Samoa,WSM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.6324051267065,34.6546783504298,34.6978033342986,34.7406812140694,34.7352502401243,34.8147544656496,34.8248359414437,34.7268928464829,34.692225688001,34.7573881006506,34.7062011302934,34.5878889823381,34.5143683079439,34.4445921060126,34.4904857761404,34.4777278841964
San Marino,SMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.2117842034105,36.2676655882854,36.2450215731829,36.1325877626824,36.0563106796117,35.9415753781951,35.8146696027356,35.6937188572217,35.599839775686,35.5915657946115,35.5871772832904,35.5889058937439,35.6238781239932,35.6852409638554,35.7984583124132,35.9308926606036
Saudi Arabia,SAU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.7309069526845,14.0011952300818,14.2842537624137,14.6083543854928,15.0341040315456,14.6665233980479,14.4161366542729,14.1449504209373,14.7532419119919,15.4881892544278,15.6897264776202,15.3862290407309,15.5274474937146,16.254024957352,16.7840619335541,16.3198338786556
Senegal,SEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.273528022925,34.5410761331129,34.7933226160323,35.0279704589541,35.1648790179121,35.6750766911235,36.2031942360259,36.7475628348881,37.3122678890887,37.8620280826793,38.4318214336815,39.0110518935929,39.6018604942593,40.1998770134791,40.2405098805341,40.3101713787677
Serbia,SRB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.943792225036,42.9076083040728,42.9083868503671,42.9071232601996,42.9723103705304,43.6303200219816,43.6505608032528,43.8263053078189,43.5105782005555,43.2945614380371,43.3239512828745,43.5382043945796,43.763598585603,43.7374261878882,44.2291369468272,44.51218697726
Seychelles,SYC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.8594844209027,49.9116605870477,49.7342055554131,49.7071673351129,49.6841290761935,49.654620242208,49.6228876863472,49.5919329963999,49.5644771335841,49.5399299487861,49.5211349755495,49.5076850327416,49.4964583454291,49.3344340492525,49.4923499354697,49.6291936664136
Singapore,SGP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.9486765555303,39.7130153230405,40.2352867599266,40.3600769775108,40.2281667719187,39.9744470793205,40.6992189613551,40.0528492219688,40.2838161317607,40.5219935806615,40.7360419939781,40.9284812393277,41.3065630766889,41.6496303972046,41.7677642485239,41.5805449395711
Sint Maarten (Dutch part),SXM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.566368500751,45.4724198414791,45.4180719318787,44.8153265548235,44.6361265008618,44.7178761927474,44.7339179563897,44.4471762585149,44.7833901451842,44.4375408106512,44.5747476062758,44.7966765234593,44.7564632302552,45.2569878992596,45.444973895299,45.6158898197696
Slovenia,SVN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.8901366532358,45.8597297751864,46.1179704732416,45.9282003575851,46.1174433534854,45.8044186477973,45.9867334177371,45.7977560819493,45.5417259046648,45.6744976251013,45.8820026297635,45.6250499761595,45.8921062305988,45.8656642595707,46.4308072314379,46.4342212151011
Small states,SST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.2523837733956,41.2609236097869,41.2233537832867,41.1535670465583,40.8981894406087,40.4753821692431,40.1274411962906,39.7297894467729,39.4717076126519,39.3853383680191,39.4363462157316,39.501798623136,39.4046770278246,39.3533818962551,39.2650801013325,39.2358458215436
Solomon Islands,SLB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.1621292025265,48.2644156526386,48.3783402665163,48.4875009654249,48.5588214361967,48.6408612170331,48.7166592831172,48.7944605735045,48.8440314120251,48.8419174796808,48.8181343135665,48.7817023903041,48.7394184134953,48.7060688571021,48.6789832369755,48.6542202333628
Somalia,SOM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.7927379205998,21.7647303611856,21.7483538691715,21.7730528139525,21.6873144579996,21.6159639516181,21.581769532238,21.6336911295013,21.760802783375,21.832734419902,22.0099857515763,22.2558947239604,22.5048485169313,22.717289315462,22.8964308079057,23.054835507642
South Africa,ZAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.4000748405922,42.7951776749997,43.1689252310714,43.4909415856323,43.7329352241906,43.9123483146814,44.0196589278272,43.9112871870724,43.7492475721839,44.2581019446456,44.1733463337025,44.6416773838489,44.6914799305951,44.8397301678551,44.8158993128494,45.1603082399506
South Asia,SAS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.3067833853993,25.5008654480264,25.6974875395305,25.8991387526462,25.4210690969516,24.9427614699772,24.4900247250199,24.0885422748942,23.682323095518,23.1048766942893,22.5154214792663,22.4857673437982,22.4698017959526,22.4968214743918,22.4108237092075,22.4578868662955
South Asia (IDA & IBRD),TSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.3067833853993,25.5008654480264,25.6974875395305,25.8991387526462,25.4210690969516,24.9427614699772,24.4900247250199,24.0885422748942,23.682323095518,23.1048766942893,22.5154214792663,22.4857673437982,22.4698017959526,22.4968214743918,22.4108237092075,22.4578868662955
South Sudan,SSD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.2258962251419,48.2869464415789,48.3567238675229,48.4083434369896,48.4328404992588,48.4548507328658,48.4831277692425,48.5383934674672,48.6419070426487,48.6796289361075,48.7413375925242,48.827573416972,48.9323649554315,49.0584978451901,49.1410427151714,49.2279339611912
Spain,ESP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.9665809163066,40.4359933466482,41.0073009383243,41.393999786787,42.0054415064534,42.4468573982531,43.0714537985752,43.9076255537062,44.4341040340844,45.0112200536063,45.5319249447049,45.8605085837724,46.0342893704815,46.1648534671754,46.3454450710976,46.2804776956574
Sri Lanka,LKA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.2339165116499,33.3159572414222,33.4005245487642,33.4837295346858,33.5451098689021,33.6071935317044,33.6689365035475,33.7359799521693,32.6971582330764,32.9733980690509,32.0582781418043,33.7365244495622,33.4964650954104,34.2645936228256,34.278942687156,34.4374344521486
St. Kitts and Nevis,KNA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.2325646794151,43.705333351553,44.3254846360757,44.3767862200366,44.6276555907831,44.5733092066114,44.6898362827671,44.4229477049978,44.3256401214837,44.6403738109807,44.7007930785869,44.6606534289431,44.7306568415703,44.7859483604333,45.0095811097604,45.1982459531779
St. Martin (French part),MAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.3805946033285,38.8852459016393,39.1486693058441,39.2854376452363,39.6885965753293,39.8039365273116,39.8144451415426,39.6116210270803,39.3840340103921,39.3438616281256,39.4486851682499,39.5938616463968,39.711071901191,39.8388540734109,40.0467620031537,40.2090179389107
Sub-Saharan Africa,SSF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.1786642102986,46.2424739845918,46.3032795933215,46.3515829324934,46.3641316662634,46.3711345828752,46.3643881410673,46.3493275600195,46.3312658747991,46.3280505388095,46.2682109434176,46.2632158942856,46.2589859563799,46.2950037801798,46.3389616820433,46.4263483259339
Sub-Saharan Africa (excluding high income),SSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.2015067511983,46.2647505531795,46.3249882260095,46.3713928811767,46.3828708626672,46.3900182000134,46.3817086680229,46.3658818861098,46.3462876623486,46.343024992588,46.2826765932285,46.2761559839148,46.271652138805,46.3063968225574,46.3505579399951,46.4376733152204
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.1786642102986,46.2424739845918,46.3032795933215,46.3515829324934,46.3641316662634,46.3711345828752,46.3643881410673,46.3493275600195,46.3312658747991,46.3280505388095,46.2682109434176,46.2632158942856,46.2589859563799,46.2950037801798,46.3389616820433,46.4263483259339
Sudan,SDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,27.9024407325274,27.9445139573935,28.0020952100206,28.0803520580094,28.205556723056,28.3568553323605,28.5242035816859,28.6931041288606,28.8562049120032,28.9682955538218,29.1297571715821,29.3093131463378,29.5044588230312,29.714368512081,29.9126715076644,30.1260044543948
Suriname,SUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.4976945647618,35.0294708360897,35.7222131358209,36.0796545930976,36.5533252013783,36.9696134879749,37.3067407111294,37.5367734753916,37.918950115949,38.3502724545399,38.5132151959702,38.68137835703,38.630811605205,38.283541187896,37.759268877252,37.8482848237742
Sweden,SWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7231578356462,47.7524264559116,47.6089791073741,47.5038124142873,47.4587674963412,47.5136083276353,47.4306199732876,47.3960920395466,47.140470280384,47.3276170467959,47.4402403690531,47.4680384342804,47.5162412027628,47.6994481359645,47.6531430995069,47.6439851409351
Switzerland,CHE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.262753448913,45.3286898116747,45.4180675357478,45.7189475215312,45.7317476095672,45.6191868332135,46.2077412321871,46.2654673689849,45.7932771443717,45.8858551632266,46.0353376383306,46.1988584182632,46.4366932425574,46.5002058653553,46.587345572341,46.4767184076038
Syrian Arab Republic,SYR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,19.4165414783072,19.2846461997122,18.1527406963069,17.1372210151133,16.2566674478204,15.751759081365,16.4385724378672,15.1155201324475,15.2260809410553,15.3445153180849,15.4865866450285,15.6775073779122,15.8915889457745,16.0896285624828,16.2258722077485,16.3978813541987
Tajikistan,TJK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.0900930853134,36.1184173304459,36.2778961794647,35.9377516090354,35.5402496677987,35.0928287122428,34.6380807717256,34.4233754887357,34.8070155906814,35.2389769756996,35.6952419402041,36.1862853184117,36.7173337919639,37.2888021389251,37.90745119559,37.6130779132662
Tanzania,TZA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.4694324502628,49.6012537803874,49.7190082190123,49.8226140875426,49.9112980534414,49.745809163208,49.5641322192377,49.3691307831529,49.16122693557,48.9516312436687,48.7198417874168,48.4628239514514,48.1752532154174,48.1895092566553,48.2021044128271,48.2163411319932
Thailand,THA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.4700937816748,45.5979558048389,45.5120406882219,45.7400174834921,45.5169691140211,45.719303457831,45.8500383057349,45.8143838530039,45.903912674987,46.4681968264676,46.233393700233,45.6601770176767,45.572166129008,45.6510192764979,45.6438245929326,45.5701001341784
Timor-Leste,TLS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.5677858468753,45.5934247908874,45.527619229829,45.57184502713,45.7230586160368,45.7577707552307,45.8410928866563,45.7852891600412,45.7580626010173,45.8407180428918,45.864583381529,45.7202918538951,45.5292161189764,45.6007054307796,45.6031510382092,45.5626501197087
Togo,TGO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.9355988994879,50.9475755925817,50.9398625354511,50.915398106009,50.8731796629266,50.6075101869926,50.3328045817474,50.0517680566138,49.7649442546707,49.4747144153657,49.4850732052156,49.5091144865989,49.5460780823838,49.595021307525,49.6448921998371,49.7019930633091
Tonga,TON,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.7763186692931,38.0362946912243,38.2826955565686,38.5251349124066,38.5703766042499,38.5236747097478,38.5104848266268,38.5210618017833,38.5755233659211,38.6405482815057,38.7273147316272,38.7933035829443,38.9214719468521,39.0692105468648,39.0839694656489,39.0981093510475
Trinidad and Tobago,TTO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.3388817254718,40.2484148044466,41.1185367569469,41.950987302837,42.1168878124494,41.3280748832208,41.9280675468755,41.3254732811905,41.621233465669,41.6261735332274,42.2151442271423,42.3639641150331,42.4733468530992,41.8157388663214,42.5446864022883,42.3967074589893
Tunisia,TUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.1900042985475,25.4672507657965,25.7588871963775,26.062554250997,26.768404493031,26.7989492302896,26.896666916661,26.6942355560359,26.585667610611,26.4369036117539,26.9350235078271,27.1069986158251,27.0235066150983,26.8802605074928,26.7069747365546,26.550221737152
Turkey,TUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,29.3601712714411,28.7244443077216,26.1722661401393,26.0505270727542,26.3301039798057,26.3890750675425,26.9764245546667,28.1315743847686,29.1857404492563,29.8909587058014,30.5070071371773,31.2067054919184,31.0341099213652,31.7298224264733,32.2578245007681,32.757076040902
Turkmenistan,TKM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.8001459083753,41.8483243937102,41.872615838916,41.8416995424646,41.800941993059,41.738395323734,41.6515315166832,41.5849980175797,41.5095262542112,41.4212569778194,41.339917098533,41.2606845662107,41.1843358331192,41.1242847326162,41.0879934924935,41.0577278614217
Turks and Caicos Islands,TCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.3185226507651,47.4048210707477,47.4982175013339,47.6073160352452,47.7352254032241,47.8878599734771,48.0557738167822,48.228745722892,48.3962818556721,48.5169062888244,48.6323836449251,48.7569632231569,48.8870434860519,49.0130697361582,49.1177060110687,49.2212923453341
Ukraine,UKR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.7947772988964,48.8256499199553,48.6350334693898,47.9873032221452,48.0409296020975,48.0937525416405,48.1450532137575,48.1948837714529,48.1391862848289,47.7765493430602,47.268642008587,47.5791570247344,47.2922976832709,47.3331350703923,47.243412975361,47.2075340987897
United Arab Emirates,ARE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,12.3985353350421,12.5035461593035,12.3929537830264,12.0669972724345,11.7307701116256,11.3596966219823,11.1282997941738,11.1399663829402,11.4137854092598,12.0685031224857,12.9649362244588,14.0298418590182,15.1182528558221,16.0893986110781,16.7709983403211,17.3734227364409
United Kingdom,GBR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.590991702238,45.406455204588,45.6500596961426,45.6794838842607,45.7282381501373,45.6489342674831,45.6848659254877,45.9534840702393,46.0275544210646,46.1145647320597,46.117952263444,46.2731772970343,46.4128763327931,46.4602043210587,46.5328563249662,46.7594170509518
United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.6733656739256,45.8236713514496,45.7548260380021,45.7873068776124,45.7696374146803,45.822590424937,45.9730085431169,46.1800400261566,46.1838904023568,46.1111440993089,45.9391729947311,45.9100362437357,45.9658479183952,45.86337744629,45.8706799639512,46.0250833060613
Upper middle income,UMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.5455326846099,42.546498842074,42.4637203576978,42.4399449345328,42.3912218497645,42.4624415170847,42.3897980493592,42.3953739700419,42.3101056850967,42.2873898039982,42.3171025459844,42.2672036771175,42.203243026395,42.2331205438194,42.2609062522783,42.2731566154422
Uruguay,URY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.3984299215214,43.8943965846626,43.5429548978028,44.0741348929156,43.6095254313419,43.8125485248155,44.4607366181277,44.4983801713294,44.4663835297528,44.714608116454,44.8758603033261,44.5509297598434,44.9902180148512,45.0743582619592,45.4143109343864,45.4455287538374
Uzbekistan,UZB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.8262530533667,41.8739312058939,41.8799304567914,41.8644315008963,41.8232869464166,41.7485667714354,41.6612800881915,41.5723074765782,41.4838389149947,41.4025593288896,41.3067846931533,41.2118918388017,41.126989447556,41.048741771904,40.9832366040936,40.9340561081184
Vanuatu,VUT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.0111960813715,43.0342841934625,43.0653855167565,43.0978959705959,43.1192964258522,43.1998199337613,43.3024018037013,43.4291914255004,43.5488151286109,43.5626542705942,43.5503323703475,43.5376933780797,43.5384888258248,43.5756317064728,43.5946575215809,43.5961095679392
"Venezuela, RB",VEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.750458512461,37.5838241201009,38.3160904345731,38.8039513337983,38.8967862572584,38.9311895800987,39.0701825669673,39.4699631764177,39.29568969517,39.5027662118885,39.7278113468969,39.8833293530629,39.8840928521107,39.8717188426605,39.4726531360187,39.229867908096
Vietnam,VNM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.2855084819503,48.2538961061636,48.2145126177859,48.1656501756369,48.1198665759481,48.0684859781263,48.0157360756436,47.9623708644069,47.6803183129799,47.8890721688589,48.0011406061371,47.9595458417346,47.9798996467296,47.719670806357,47.790525759856,47.7739840574174
Virgin Islands (U.S.),VIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.1818523671643,48.3254928315412,48.4481509686287,48.6948811261153,48.8343354605482,49.1571896507306,49.3753903810119,49.4908649781274,49.7505568748734,50.0851410379803,50.3081534995438,50.5247376311844,50.6969988493388,51.001859511973,51.2216022699141,51.282590412111
West Bank and Gaza,PSE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,13.7726981378098,15.8091606298161,16.4767780200481,16.1636038958729,17.0691513049024,18.5627386309676,18.427927007925,18.1617498037017,17.2307813546633,18.5020542067901,18.9248654471642,18.4543152754194,19.1484610875899,19.9646781859687,19.4529409054837,19.6221699722522
World,WLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.4757332692668,39.5092490812918,39.4871255244806,39.503120568106,39.4144982404287,39.3724884589813,39.2619445346196,39.2215267400062,39.1020324919909,38.9985055944812,38.9071810873634,38.882153751988,38.864494493241,38.8722509601934,38.8837255334383,38.8979679824202
"Yemen, Rep.",YEM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,20.0963557009674,19.0743028125441,18.0754659905758,17.108176948393,16.1702408386889,15.2660026084291,14.3956283349083,13.5565578674662,12.7467963925222,11.4440842464597,10.2625737798933,9.19893574620388,8.24627594703847,8.11054696988877,7.98728150468095,7.91338244023126
Zambia,ZMB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.2533883050889,47.2712791664575,47.2949601299977,47.3241546195048,47.3974723098964,47.4707552912906,47.5444625066849,47.6164088263795,47.6852820996228,47.7267298012872,47.7640802263267,47.8041422230712,47.8610369448679,47.9397556168139,48.0375291011123,48.1609241791891
Zimbabwe,ZWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.6049145494441,49.309696192243,49.9835478720707,50.3031335594441,50.4201101518182,50.5065521975382,50.5754335586451,50.6426051169933,50.7214159027858,50.8167392192538,50.8699453395416,50.9041659991616,50.9374037902535,50.969785711163,50.9334388269272,50.9191188648549
Afghanistan,AFG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,58.08,58.578,59.093,59.628,60.183,60.751,61.326,61.898,62.459,63,63.514,63.999,64.453,64.877,65.275,65.656
Albania,ALB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.538,77.777,77.982,78.165,78.349,78.551,78.781,79.037,79.302,79.554,79.77,79.934,80.045,80.107,80.134,80.148
Algeria,DZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.015,73.491,73.959,74.409,74.829,75.215,75.563,75.875,76.152,76.403,76.637,76.863,77.085,77.306,77.524,77.735
American Samoa,ASM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,50.005,50.789,51.661,52.614,53.642,54.726,55.839,56.953,58.033,59.052,59.992,60.841,61.591,62.237,62.783,63.252
Antigua and Barbuda,ATG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.764,75.962,76.154,76.339,76.515,76.681,76.838,76.985,77.121,77.246,77.36,77.466,77.566,77.665,77.766,77.871
Arab World,ARB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.2186459381144,70.4836226039532,70.7580129246893,71.0387103839393,71.3183854111293,71.5870238310266,71.8353365644021,72.059957371033,72.2611609991356,72.4459976410117,72.6223857806349,72.7968639364237,72.9713143398402,73.1464797047505,73.3210654929608,73.4933662678094
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.326,77.496,77.664,77.831,77.996,78.16,78.323,78.485,78.646,78.806,78.966,79.124,79.281,79.434,79.583,79.726
Armenia,ARM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.106,75.335,75.509,75.641,75.751,75.866,76.004,76.174,76.383,76.629,76.897,77.172,77.446,77.708,77.949,78.165
Aruba,ABW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.375,76.465,76.575,76.703,76.845,76.992,77.14,77.285,77.425,77.561,77.695,77.83,77.965,78.101,78.237,78.372
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.6,82.8,83,83.3,83.5,83.7,83.7,83.9,84,84.2,84.3,84.3,84.4,84.5,84.6,84.6
