Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Croatia,HRV,Control of Corruption: Estimate,CC.EST,0.2172349,0.291435,0.2621405,0.1686195,0.0785967,0.0918284,-0.0105806,-0.0464476,0.0592684,0.063671,0.0098654,0.1242202,0.2190414,0.2452261,0.2033308,0.1867018
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,0.3530358,0.3699,0.4415614,0.4607839,0.5713952,0.4742114,0.5699982,0.5968499,0.6223207,0.5612522,0.7066917,0.7011864,0.6929633,0.5138493,0.4942868,0.5713063
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,0.3204752,0.5090582,0.5356511,0.5099912,0.4197808,0.4911637,0.5098007,0.5598809,0.5743341,0.5373026,0.4582827,0.4630746,0.3950692,0.3640225,0.3562783,0.424106
Croatia,HRV,Rule of Law: Estimate,RL.EST,-0.1457034,-0.023264,0.085003,0.1285327,0.0060766,0.0876414,0.0863836,0.1621467,0.2019465,0.217893,0.2456077,0.2916495,0.3196851,0.2003541,0.4091761,0.3342483
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,0.556711,0.6236841,0.6583207,0.4526123,0.4814937,0.517976,0.4678069,0.4862779,0.4764283,0.5210824,0.5408306,0.5137413,0.5149403,0.5555071,0.5253699,0.5123525
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2598961,0.3163529,0.3550953,0.4241648,0.4744916,0.4513592,0.5247645,0.3571717,0.3492924,0.2803821,0.3072483,0.3705646,0.544822,0.6441017,0.6853639,0.6469012
Cuba,CUB,Control of Corruption: Estimate,CC.EST,0.4224055,0.2428005,0.2311668,0.2751988,0.2583992,0.3068026,0.2703176,0.279622,0.3128165,0.2723486,0.2352728,0.120165,0.0684009,0.0704845,0.1691387,0.2656287
Cuba,CUB,Government Effectiveness: Estimate,GE.EST,-0.5522521,-0.3144865,-0.4510439,-0.5437028,-0.2430956,-0.2008853,-0.379952,-0.36246,-0.3614289,-0.3753886,-0.4049135,-0.4397751,-0.0467849,0.021765,-0.1049787,-0.181841
Cuba,CUB,Regulatory Quality: Estimate,RQ.EST,-1.285342,-1.424122,-1.596839,-1.314237,-1.429788,-1.556243,-1.497101,-1.603957,-1.671379,-1.626527,-1.560556,-1.583988,-1.325052,-1.22355,-1.338703,-1.329062
Cuba,CUB,Rule of Law: Estimate,RL.EST,-1.166926,-1.215304,-1.106403,-1.080982,-0.7590932,-0.6848091,-0.8249094,-0.7082311,-0.718004,-0.6907415,-0.7055269,-0.6972642,-0.657769,-0.7014594,-0.4423624,-0.4313568
Cuba,CUB,Voice and Accountability: Estimate,VA.EST,-1.64863,-1.78976,-1.785588,-1.805158,-1.88721,-1.853983,-1.800639,-1.703885,-1.616888,-1.610357,-1.514607,-1.478674,-1.544798,-1.558119,-1.560149,-1.551708
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1948399,0.5313178,0.3798992,0.5162975,0.5397544,0.5371549,0.6396841,0.3891754,0.4524448,0.6079845,0.6351261,0.5633472,0.5518821,0.5508665,0.6042547,0.5377303
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,1.161737,1.233545,0.8902328,0.9068687,1.093416,1.080966,1.204644,0.912045,0.9748735,0.866362,1.251134,1.245758,1.075781,1.007444,0.8266463,0.7827372
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,1.350596,1.183419,1.127475,1.157761,1.267324,1.427616,1.532571,1.418329,1.53183,1.563668,1.391172,1.366624,1.140384,1.04862,0.9609431,0.9199778
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,1.236986,1.214373,1.228797,1.221836,1.27707,1.331325,1.367876,1.362604,1.423306,1.236406,1.130751,0.9171373,1.098858,1.062325,1.052626,1.030003
Cyprus,CYP,Rule of Law: Estimate,RL.EST,1.015691,0.9688059,0.9229077,0.8870873,1.105021,1.119864,1.216479,1.212835,1.216249,1.07301,1.09963,1.036581,1.077018,1.039911,0.721344,0.8849497
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,1.117119,0.994463,0.9500313,0.9558727,1.052067,1.066656,1.084034,1.068028,1.023391,1.053583,1.022024,0.9808227,1.01997,1.031584,1.04664,1.055183
Czech Republic,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.045758,0.88686,0.6541505,0.9360713,1.053972,1.015041,1.049845,0.9050642,0.9892337,1.109118,1.054106,1.084779,0.9899905,0.9791891,0.9761155,0.9998168
Czech Republic,CZE,Control of Corruption: Estimate,CC.EST,0.3797226,0.5074309,0.4357043,0.4873076,0.3565845,0.3026025,0.358294,0.3862098,0.3316386,0.3417933,0.2722682,0.228799,0.3677951,0.4337359,0.5367572,0.5676827
Czech Republic,CZE,Government Effectiveness: Estimate,GE.EST,0.968913,0.8982299,0.864375,0.9252368,1.09646,0.8953341,1.013642,0.8832404,0.9052177,0.9309797,0.9289219,0.89182,1.017593,1.046509,1.036739,1.005325
Czech Republic,CZE,Regulatory Quality: Estimate,RQ.EST,1.200828,1.199913,1.069213,1.110906,1.108626,1.023206,1.15504,1.311661,1.299505,1.201138,1.05909,1.085486,1.005961,1.098858,0.986401,1.232614
Czech Republic,CZE,Rule of Law: Estimate,RL.EST,0.864072,0.8710438,0.7831998,0.8675278,0.8726435,0.9059033,0.914494,0.9625925,0.9494792,1.036918,1.041853,1.039771,1.152181,1.148088,1.035502,1.116695
Czech Republic,CZE,Voice and Accountability: Estimate,VA.EST,1.016404,1.014175,0.9544613,0.9056726,0.9622927,0.9952838,1.032759,1.033045,1.014818,1.022664,0.9703797,0.9845335,1.026667,1.042761,1.025371,0.9722978
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.52714,1.204807,1.085029,1.074679,1.047865,1.117682,1.065299,1.000632,1.040961,1.100293,0.9149107,0.9592335,0.9517797,0.8976498,0.8679155,0.8682193
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2.369858,2.422121,2.43181,2.288495,2.469991,2.446026,2.393064,2.446495,2.358993,2.404429,2.381079,2.404901,2.24726,2.211076,2.230591,2.193404
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2.088286,2.154386,2.309707,2.119752,2.22626,2.353998,2.251272,2.232205,2.09679,2.101079,1.984567,1.992455,1.819007,1.847929,1.876054,1.796943
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,1.761257,1.765266,1.759092,1.650685,1.803423,1.925144,1.873556,1.88179,1.876393,1.905198,1.806774,1.80997,1.687075,1.734574,1.575408,1.621354
Denmark,DNK,Rule of Law: Estimate,RL.EST,1.916299,1.960584,1.951609,1.948244,1.997572,2.01373,1.966503,1.924757,1.897532,1.922708,1.8739,1.900482,2.096355,2.042371,1.912385,1.863846
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,1.532868,1.601452,1.800992,1.739609,1.571636,1.477704,1.538306,1.538261,1.541957,1.551707,1.674114,1.666271,1.524577,1.552826,1.541422,1.515525
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3131302,-0.9125082,-0.3445942,-0.8133122,-0.2599595,-0.1221943,0.2704926,0.493949,0.2534813,0.1777032,0.1606192,-0.1021875,-0.7702323,-0.4435316,-0.6264004,-0.736761
Djibouti,DJI,Control of Corruption: Estimate,CC.EST,-0.73935,-0.8247845,-0.5835428,-0.7104241,-0.6622971,-0.5438493,-0.3279797,-0.3680764,-0.4044653,-0.4100284,-0.4623674,-0.5420819,-0.5993779,-0.6576262,-0.6534802,-0.6407259
Djibouti,DJI,Government Effectiveness: Estimate,GE.EST,-0.8046831,-0.6645386,-0.5863041,-0.8036719,-0.8778276,-0.8562298,-0.8666221,-0.8913776,-0.9720984,-0.9478842,-1.063123,-0.9622945,-0.9743846,-0.9543255,-0.9739625,-1.031035
Djibouti,DJI,Regulatory Quality: Estimate,RQ.EST,-0.5297803,-0.7159481,-0.6529379,-0.7841079,-0.7492219,-0.6964887,-0.6587294,-0.6138551,-0.6264775,-0.5363827,-0.4301984,-0.5223163,-0.5309218,-0.6991644,-0.7000202,-0.6411554
Djibouti,DJI,Rule of Law: Estimate,RL.EST,-0.9174076,-0.8672841,-0.8505027,-0.9570376,-0.8768257,-0.7562746,-0.644799,-0.676524,-0.7291497,-0.8070534,-0.7914565,-0.7720865,-0.8739326,-0.9221799,-0.9759274,-0.913365
Djibouti,DJI,Voice and Accountability: Estimate,VA.EST,-0.8308864,-0.6663972,-0.7843679,-1.109946,-1.120306,-1.196666,-1.196742,-1.209396,-1.265671,-1.411138,-1.434044,-1.471035,-1.43081,-1.412141,-1.370006,-1.405163
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.5481164,0.6724877,0.9464511,0.8326582,0.9120014,0.7879776,0.9152033,0.6662934,0.9031178,1.139159,0.9805855,1.119856,1.057178,1.077941,1.002438,1.197893
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.5236325,0.5291435,0.6092975,0.6628075,0.6151353,0.6231093,0.6787189,0.7261986,0.7088679,0.7094918,0.6641623,0.6666615,0.624052,0.6234236,0.6249671,0.6515337
Dominica,DMA,Government Effectiveness: Estimate,GE.EST,0.5200747,0.3591074,0.2266096,0.4908443,0.4475069,0.4818252,0.5415921,0.6271887,0.6499092,0.6036413,0.6611227,0.7081782,0.0763086,0.1173119,0.054379,-0.253772
Dominica,DMA,Regulatory Quality: Estimate,RQ.EST,0.7411213,0.8561718,0.6312476,0.785306,0.8861196,0.7435877,0.597471,0.5851444,0.4842022,0.3006368,0.3269264,0.310987,0.2735937,0.2325697,0.1990751,0.1292983
Dominica,DMA,Rule of Law: Estimate,RL.EST,0.761684,0.7400781,0.621063,0.6193435,0.6960428,0.6465367,0.6365636,0.7120466,0.7056356,0.6488097,0.6370018,0.6489149,0.4929031,0.6734655,0.6063735,0.6490896
Dominica,DMA,Voice and Accountability: Estimate,VA.EST,1.109614,1.053588,0.9856119,0.9323842,1.005351,0.9974716,1.034413,1.012254,0.9825406,0.9879898,0.94659,0.9667065,1.067056,0.8788872,0.8994573,0.8838944
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1195497,-0.419236,-0.3438689,-0.2587449,-0.1085138,-0.07755,-0.0370049,-0.0014113,-0.044954,-0.0004819,0.2523668,0.2074287,0.1459345,0.2367064,0.252106,0.1605222
Dominican Republic,DOM,Control of Corruption: Estimate,CC.EST,-0.4760756,-0.703046,-0.5851998,-0.690176,-0.7009554,-0.747674,-0.7259653,-0.7780666,-0.8436301,-0.8120974,-0.8599598,-0.8745857,-0.8161026,-0.8184461,-0.7563761,-0.7389232
Dominican Republic,DOM,Government Effectiveness: Estimate,GE.EST,-0.3928855,-0.5437886,-0.680542,-0.5511778,-0.5851245,-0.6747107,-0.6196099,-0.6126065,-0.6435439,-0.5907013,-0.5102426,-0.4675454,-0.4352699,-0.3573123,-0.2637113,-0.3700335
Dominican Republic,DOM,Regulatory Quality: Estimate,RQ.EST,-0.2109499,-0.3293813,-0.427951,-0.384817,-0.2364229,-0.2375534,-0.192823,-0.1925166,-0.1522817,-0.1954342,-0.1042744,-0.0710712,-0.0368152,-0.037778,-0.065245,-0.0788678
Dominican Republic,DOM,Rule of Law: Estimate,RL.EST,-0.6727703,-0.6085726,-0.6721057,-0.6704072,-0.5758091,-0.6136354,-0.6602893,-0.7726221,-0.8083335,-0.7734064,-0.6877707,-0.5323906,-0.4056694,-0.5126879,-0.3951495,-0.4179761
Dominican Republic,DOM,Voice and Accountability: Estimate,VA.EST,0.2372513,0.0232535,0.0470071,-0.0705539,0.2056577,0.1970037,0.1647324,0.0897983,0.0738616,0.0904333,0.1245922,0.1153695,0.1889606,0.1542684,0.1819112,0.1587948
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.762054,-0.9607642,-0.8428659,-0.7943653,-0.8539824,-0.8144428,-0.7289105,-0.6731879,-0.5866745,-0.6865575,-0.5703065,-0.1786567,-0.0185332,-0.1439559,-0.085358,-0.0748771
Ecuador,ECU,Control of Corruption: Estimate,CC.EST,-0.886092,-0.7585784,-0.7032968,-0.7129551,-0.7513059,-0.7718189,-0.6871038,-0.8042204,-0.773099,-0.7084506,-0.5780621,-0.5709541,-0.7549306,-0.6712533,-0.6803263,-0.5996267
Ecuador,ECU,Government Effectiveness: Estimate,GE.EST,-0.8350485,-0.8575776,-0.9080252,-0.9469087,-0.996869,-0.8693714,-0.8649213,-0.7942843,-0.7165983,-0.5814193,-0.5048822,-0.501632,-0.4729435,-0.4423296,-0.430313,-0.3218437
Ecuador,ECU,Regulatory Quality: Estimate,RQ.EST,-0.6697202,-0.662545,-0.7163673,-0.7875217,-1.111778,-1.141479,-1.138787,-1.296207,-1.17082,-1.031473,-1.017313,-0.9281889,-1.00722,-1.157369,-1.018454,-1.002314
Ecuador,ECU,Rule of Law: Estimate,RL.EST,-0.7208155,-0.738097,-0.7466743,-0.7937143,-1.033067,-1.035035,-1.167481,-1.251499,-1.204076,-1.205298,-1.134688,-0.9682715,-1.058418,-1.028903,-0.7612534,-0.7014174
Ecuador,ECU,Voice and Accountability: Estimate,VA.EST,-0.0449888,-0.1215411,-0.2446357,-0.3637435,-0.2538627,-0.1611159,-0.2223047,-0.2503612,-0.2310853,-0.2933648,-0.2961141,-0.2527218,-0.2024652,-0.2117548,-0.247168,-0.1723405
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.4134383,-0.640129,-0.821635,-0.6301804,-0.8388225,-0.5513738,-0.5105076,-0.607051,-0.8984183,-1.437057,-1.43633,-1.638831,-1.631177,-1.496646,-1.437697,-1.424304
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,CC.EST,-0.4093489,-0.552832,-0.6471386,-0.6244493,-0.7474851,-0.7620175,-0.7791319,-0.5154691,-0.6313661,-0.6955042,-0.5980877,-0.6313052,-0.6248149,-0.638062,-0.6447245,-0.5366598
"Egypt, Arab Rep.",EGY,Government Effectiveness: Estimate,GE.EST,-0.4060136,-0.3366209,-0.2658089,-0.4151942,-0.5064402,-0.3891287,-0.3658952,-0.2795061,-0.3705819,-0.5683784,-0.8084975,-0.8773995,-0.8226774,-0.7694843,-0.6595458,-0.6196748
"Egypt, Arab Rep.",EGY,Regulatory Quality: Estimate,RQ.EST,-0.4829958,-0.5981286,-0.5084369,-0.4241044,-0.4357026,-0.2887296,-0.1824392,-0.1971762,-0.1746296,-0.3439164,-0.4751413,-0.6400837,-0.7625603,-0.8355927,-0.9231897,-0.8620573
"Egypt, Arab Rep.",EGY,Rule of Law: Estimate,RL.EST,0.0123453,0.0213656,0.0195379,-0.0241827,-0.2578102,-0.2299755,-0.1292502,-0.1051766,-0.1794199,-0.452047,-0.4723835,-0.633282,-0.6625163,-0.6012825,-0.5173006,-0.5425377
"Egypt, Arab Rep.",EGY,Voice and Accountability: Estimate,VA.EST,-1.10229,-1.083185,-0.9475579,-0.9647809,-1.199265,-1.167745,-1.212239,-1.157501,-1.188054,-1.139983,-0.7650635,-1.051559,-1.1806,-1.190417,-1.204502,-1.250686
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2976125,-0.1796222,-0.0686812,-0.033107,-0.1669582,-0.0063193,0.0405789,-0.0061894,0.0588422,0.1110012,0.234584,-0.0336589,-0.02459,-0.0169974,-0.0992914,-0.2600329
El Salvador,SLV,Control of Corruption: Estimate,CC.EST,-0.6797323,-0.36735,-0.4248564,-0.4547914,-0.2962906,-0.3719791,-0.3617319,-0.2503784,-0.2769412,-0.2619075,-0.412717,-0.3539,-0.3768737,-0.4236757,-0.5230461,-0.5067153
El Salvador,SLV,Government Effectiveness: Estimate,GE.EST,-0.5032105,-0.3509711,-0.3417682,-0.3816304,-0.1524331,-0.2015099,-0.1620378,-0.0448861,0.007418,-0.1028972,-0.1271779,-0.1152254,-0.0327334,-0.2355875,-0.2850141,-0.3649472
El Salvador,SLV,Regulatory Quality: Estimate,RQ.EST,0.0165054,-0.1434313,0.0647052,-0.1772072,0.0363843,0.1926179,0.207267,0.3200334,0.3630272,0.47141,0.3254577,0.3131208,0.3188713,0.1963225,0.0939717,-0.1524985
El Salvador,SLV,Rule of Law: Estimate,RL.EST,-0.5101756,-0.4557933,-0.3811761,-0.4540862,-0.6216832,-0.6450427,-0.6676517,-0.7476089,-0.8126204,-0.7222229,-0.6986933,-0.6190593,-0.4763274,-0.5850651,-0.7095168,-0.8559342
El Salvador,SLV,Voice and Accountability: Estimate,VA.EST,0.1221307,0.1074823,0.0246405,-0.0750128,0.0966299,0.0945089,0.1120839,0.0576465,0.0715443,0.0439498,-0.0401937,-0.0130921,0.1526031,0.1523897,0.18895,0.1540107
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5222889,0.113219,-0.0617462,-0.3927678,0.1656125,0.2559578,0.204238,0.3732556,0.2361282,0.1503438,0.2327034,0.1203552,-0.3741466,-0.2053524,-0.1408686,-0.170459
Equatorial Guinea,GNQ,Control of Corruption: Estimate,CC.EST,-1.426698,-1.515184,-1.662699,-1.614473,-1.585843,-1.502982,-1.465785,-1.466522,-1.469079,-1.463094,-1.523855,-1.59372,-1.772761,-1.765891,-1.805882,-1.826384
Equatorial Guinea,GNQ,Government Effectiveness: Estimate,GE.EST,-1.338886,-1.242262,-1.44303,-1.434867,-1.584831,-1.666088,-1.667329,-1.696883,-1.679618,-1.633306,-1.606107,-1.541717,-1.504543,-1.417851,-1.407993,-1.438183
Equatorial Guinea,GNQ,Regulatory Quality: Estimate,RQ.EST,-1.462748,-1.361234,-1.453584,-1.425849,-1.390018,-1.31468,-1.318621,-1.278897,-1.38044,-1.333177,-1.44463,-1.426211,-1.361805,-1.347726,-1.380239,-1.395034
Equatorial Guinea,GNQ,Rule of Law: Estimate,RL.EST,-1.461439,-1.405076,-1.484361,-1.459867,-1.371016,-1.303462,-1.268905,-1.27054,-1.300993,-1.265436,-1.295617,-1.349341,-1.44876,-1.456293,-1.515851,-1.489088
Equatorial Guinea,GNQ,Voice and Accountability: Estimate,VA.EST,-1.623729,-1.66345,-1.63894,-1.6835,-1.826265,-1.88798,-1.894067,-1.80687,-1.860195,-1.899614,-1.905041,-1.969891,-1.976544,-2.000246,-1.949172,-1.971098
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2669844,-0.7194017,-0.639192,-0.7952663,-0.899922,-1.047726,-0.7113785,-0.6810662,-0.8755928,-0.7664044,-0.7021973,-0.7723721,-0.8058726,-0.8767513,-0.6569121,-0.7295797
Eritrea,ERI,Control of Corruption: Estimate,CC.EST,-0.0306762,-0.1335291,-0.2249182,-0.3567406,-0.3451256,-0.4389185,-0.3930493,-0.4942169,-0.5593853,-0.6292013,-0.7754393,-0.9017919,-0.8912855,-1.301143,-1.30671,-1.202885
Eritrea,ERI,Government Effectiveness: Estimate,GE.EST,-0.7406211,-0.8930053,-1.003851,-0.9355375,-1.300268,-1.290115,-1.299435,-1.365197,-1.357186,-1.411577,-1.447658,-1.519718,-1.607063,-1.593261,-1.696104,-1.720969
Eritrea,ERI,Regulatory Quality: Estimate,RQ.EST,-1.065616,-1.53494,-1.659135,-1.696157,-2.070662,-2.108099,-2.175177,-2.24367,-2.243315,-2.209826,-2.239072,-2.226172,-2.128177,-2.108709,-2.186823,-2.195756
Eritrea,ERI,Rule of Law: Estimate,RL.EST,-0.5620815,-0.6582244,-0.8641899,-1.041639,-1.188965,-1.277803,-1.302218,-1.310356,-1.34867,-1.350914,-1.387417,-1.407486,-1.530384,-1.487501,-1.625062,-1.564381
Eritrea,ERI,Voice and Accountability: Estimate,VA.EST,-1.824391,-1.932922,-1.907014,-2.184899,-2.084117,-2.115926,-2.159969,-2.20278,-2.198293,-2.226054,-2.208767,-2.196417,-2.113503,-2.106809,-2.169759,-2.164304
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9298187,0.8951334,0.7035881,0.6038897,0.7364985,0.6338796,0.5707842,0.5657759,0.661367,0.6110413,0.6364652,0.7482154,0.7802579,0.6209198,0.6739078,0.6496198
Estonia,EST,Control of Corruption: Estimate,CC.EST,0.7400399,0.9137154,0.9838896,1.032414,1.020037,1.003259,0.9905757,1.007584,0.9951673,1.052501,1.096038,1.188761,1.303456,1.293648,1.272345,1.242427
Estonia,EST,Government Effectiveness: Estimate,GE.EST,0.7357646,0.9419677,0.924236,0.9649968,1.157151,1.037318,1.161841,1.009114,1.085701,1.076737,0.954538,0.9747753,1.01668,1.067978,1.090857,1.109357
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,1.388436,1.301432,1.300697,1.294085,1.294109,1.359947,1.419457,1.395184,1.390466,1.390989,1.417086,1.447542,1.676558,1.669039,1.698142,1.642088
Estonia,EST,Rule of Law: Estimate,RL.EST,0.8249481,0.8059077,0.9466917,0.9697641,1.1409,1.173005,1.199121,1.131253,1.159709,1.183798,1.157107,1.19848,1.372891,1.33191,1.226358,1.281881
Estonia,EST,Voice and Accountability: Estimate,VA.EST,1.072951,1.070579,1.093419,0.9921685,1.068222,1.073011,1.091653,1.085522,1.105652,1.133726,1.111925,1.116849,1.17031,1.186864,1.208047,1.213275
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1262057,0.0665206,-0.005303,-0.3955428,-0.2728013,0.0480241,-0.0793011,-0.0145444,-0.0760727,-0.4797358,-0.4076923,-0.4319111,-0.5005597,-0.476151,-0.4887168,-0.267014
Eswatini,SWZ,Control of Corruption: Estimate,CC.EST,-0.258673,-0.4328075,-0.5278739,-0.4739575,-0.2181363,-0.2374024,-0.2186498,-0.2288855,-0.2314773,-0.3532206,-0.4128614,-0.4131179,-0.4282998,-0.3909011,-0.4500985,-0.2709395
Eswatini,SWZ,Government Effectiveness: Estimate,GE.EST,-0.520105,-0.7287802,-1.008033,-1.053804,-0.7878064,-0.8257297,-0.745842,-0.7245805,-0.5382388,-0.6832258,-0.532473,-0.4481933,-0.5629535,-0.5623584,-0.5783857,-0.540933
Eswatini,SWZ,Regulatory Quality: Estimate,RQ.EST,-0.1606069,-0.3678929,-0.6331735,-0.50683,-0.5091868,-0.6498483,-0.5682011,-0.5422304,-0.6018894,-0.6367049,-0.550817,-0.3526331,-0.4643536,-0.5110121,-0.5762869,-0.5612722
Eswatini,SWZ,Rule of Law: Estimate,RL.EST,-0.670052,-0.7338958,-0.8655477,-0.9011785,-0.6773952,-0.7558659,-0.6456985,-0.6222637,-0.5287718,-0.4942504,-0.4935429,-0.4588533,-0.3142965,-0.3244354,-0.3685166,-0.283635
Eswatini,SWZ,Voice and Accountability: Estimate,VA.EST,-1.402146,-1.53023,-1.464969,-1.494866,-1.251292,-1.351683,-1.319657,-1.271793,-1.325328,-1.315425,-1.281684,-1.261993,-1.333801,-1.391943,-1.429628,-1.448135
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.223214,-1.408554,-1.311482,-1.690749,-1.738937,-1.803412,-1.730085,-1.640794,-1.635101,-1.506964,-1.564271,-1.407307,-1.339387,-1.498187,-1.619813,-1.679589
Ethiopia,ETH,Control of Corruption: Estimate,CC.EST,-0.5810344,-0.6589903,-0.7281386,-0.7700803,-0.6461358,-0.6287453,-0.664217,-0.7013902,-0.6906257,-0.6579399,-0.6025902,-0.4949463,-0.4442555,-0.4501761,-0.4170368,-0.5574869
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,-0.9049703,-0.882255,-0.7859753,-0.9171304,-0.6600141,-0.4384569,-0.3967329,-0.4968872,-0.4322301,-0.4841617,-0.4252695,-0.6069971,-0.4244817,-0.6467084,-0.6383561,-0.697957
Ethiopia,ETH,Regulatory Quality: Estimate,RQ.EST,-1.206067,-1.156922,-0.9780463,-1.133831,-1.008481,-0.9442089,-0.8601215,-0.9303918,-0.8702891,-0.9997987,-1.047956,-1.118452,-1.065146,-1.031196,-1.101313,-1.006072
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,-0.9398389,-0.8281424,-0.8613823,-0.9361214,-0.6598365,-0.6488339,-0.6970953,-0.8270875,-0.8016505,-0.7395577,-0.6774848,-0.6474136,-0.4715633,-0.5090271,-0.4923488,-0.4536527
Ethiopia,ETH,Voice and Accountability: Estimate,VA.EST,-1.226132,-1.114733,-1.180991,-1.238757,-1.193717,-1.203705,-1.307213,-1.298283,-1.344843,-1.362644,-1.308908,-1.313026,-1.284354,-1.298413,-1.402079,-1.431522
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.47325,0.4527339,0.3888925,0.3844155,-0.038169,0.0618453,-0.0674854,-0.2741492,-0.1908275,-0.0712882,-0.0677748,-0.0510277,0.5531646,0.5803087,0.917815,0.6394813
Fiji,FJI,Control of Corruption: Estimate,CC.EST,0.2961941,0.0565854,0.1584945,-0.3017229,0.0088322,-0.0465872,-0.0481335,-0.3424164,-0.4590918,-0.1258765,-0.1101034,-0.1210985,0.1792584,0.1699192,0.130292,0.3590509
Fiji,FJI,Government Effectiveness: Estimate,GE.EST,0.1415984,-0.1133136,-0.3909178,-0.0797787,-0.0913989,-0.4322089,-0.7335429,-0.9101737,-0.7242388,-0.7062007,-0.8380063,-0.8434518,-0.3677711,-0.2912866,-0.2488133,0.0923093
Fiji,FJI,Regulatory Quality: Estimate,RQ.EST,0.0758605,-0.2638021,-0.6317076,-0.3894851,-0.4221618,-0.4428151,-0.6782546,-0.9575822,-0.6676897,-0.4951043,-0.5786811,-0.5474498,-0.3826222,-0.3621247,-0.3770984,-0.2239846
Fiji,FJI,Rule of Law: Estimate,RL.EST,-0.325182,-0.0493926,0.0260307,-0.04661,-0.0644722,-0.6009282,-0.5614722,-0.7710723,-0.8484214,-0.8245313,-0.7912169,-0.8229526,-0.5114864,-0.4041028,-0.2744702,-0.2456536
Fiji,FJI,Voice and Accountability: Estimate,VA.EST,0.0286506,0.0666418,-0.0370266,0.0493086,-0.3252008,-0.6502559,-0.7047014,-0.9106878,-1.106356,-1.093062,-0.978678,-0.9095932,-0.1766343,0.0277804,0.0285497,0.1804195
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.755193,1.688117,1.62026,1.595862,1.501351,1.487837,1.445845,1.459815,1.423607,1.393471,1.400765,1.385172,1.282197,1.040587,0.9990865,1.080675
Finland,FIN,Control of Corruption: Estimate,CC.EST,2.429387,2.437771,2.435115,2.325073,2.464972,2.40055,2.33726,2.251192,2.159788,2.198592,2.235261,2.202126,2.165775,2.275324,2.239528,2.215836
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2.161537,2.261099,2.169805,2.129372,2.170114,1.974782,2.050841,2.229059,2.22934,2.241138,2.220478,2.174288,1.998276,1.813011,1.828908,1.936857
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,1.866809,1.858854,1.790919,1.662623,1.601978,1.548008,1.610824,1.812506,1.87564,1.819748,1.829249,1.851513,1.884035,1.836381,1.817408,1.819965
Finland,FIN,Rule of Law: Estimate,RL.EST,1.938037,1.999097,1.961037,1.963109,1.973505,1.914936,1.922676,1.970258,1.968725,1.949499,1.951503,1.936688,2.100273,2.063105,2.015214,2.027073
